"compute_time","Datasets","modality","compute time(hrs)"
342,"NKI","perf",0.095
1509,"NKI","perf",0.419166666666667
1499,"NKI","perf",0.416388888888889
3457,"NKI","perf",0.960277777777778
2590,"NKI","perf",0.719444444444444
1625,"NKI","perf",0.451388888888889
1428,"NKI","perf",0.396666666666667
1451,"NKI","perf",0.403055555555556
2481,"NKI","perf",0.689166666666667
2330,"NKI","perf",0.647222222222222
3042,"NKI","perf",0.845
1674,"NKI","perf",0.465
1637,"NKI","perf",0.454722222222222
2647,"NKI","perf",0.735277777777778
3054,"NKI","perf",0.848333333333333
341,"NKI","perf",0.0947222222222222
1490,"NKI","perf",0.413888888888889
1488,"NKI","perf",0.413333333333333
2459,"NKI","perf",0.683055555555556
1492,"NKI","perf",0.414444444444444
328,"NKI","perf",0.0911111111111111
1496,"NKI","perf",0.415555555555556
1494,"NKI","perf",0.415
2689,"NKI","perf",0.746944444444444
1459,"NKI","perf",0.405277777777778
345,"NKI","perf",0.0958333333333333
324,"NKI","perf",0.09
2034,"NKI","perf",0.565
3805,"NKI","perf",1.05694444444444
1656,"NKI","perf",0.46
333,"NKI","perf",0.0925
1662,"NKI","perf",0.461666666666667
1504,"NKI","perf",0.417777777777778
3217,"NKI","perf",0.893611111111111
2371,"NKI","perf",0.658611111111111
347,"NKI","perf",0.0963888888888889
341,"NKI","perf",0.0947222222222222
2792,"NKI","perf",0.775555555555556
3305,"NKI","perf",0.918055555555556
2474,"NKI","perf",0.687222222222222
360,"NKI","perf",0.1
3323,"NKI","perf",0.923055555555556
1661,"NKI","perf",0.461388888888889
1685,"NKI","perf",0.468055555555556
2362,"NKI","perf",0.656111111111111
1970,"NKI","perf",0.547222222222222
1523,"NKI","perf",0.423055555555556
1522,"NKI","perf",0.422777777777778
1738,"NKI","perf",0.482777777777778
2538,"NKI","perf",0.705
366,"NKI","perf",0.101666666666667
1609,"NKI","perf",0.446944444444444
1553,"NKI","perf",0.431388888888889
2391,"NKI","perf",0.664166666666667
2466,"NKI","perf",0.685
362,"NKI","perf",0.100555555555556
1545,"NKI","perf",0.429166666666667
1593,"NKI","perf",0.4425
1595,"NKI","perf",0.443055555555556
2270,"NKI","perf",0.630555555555556
371,"NKI","perf",0.103055555555556
1623,"NKI","perf",0.450833333333333
1608,"NKI","perf",0.446666666666667
1589,"NKI","perf",0.441388888888889
3541,"NKI","perf",0.983611111111111
360,"NKI","perf",0.1
1597,"NKI","perf",0.443611111111111
3348,"NKI","perf",0.93
1611,"NKI","perf",0.4475
2532,"NKI","perf",0.703333333333333
371,"NKI","perf",0.103055555555556
2559,"NKI","perf",0.710833333333333
2915,"NKI","perf",0.809722222222222
1582,"NKI","perf",0.439444444444444
2458,"NKI","perf",0.682777777777778
397,"NKI","perf",0.110277777777778
1577,"NKI","perf",0.438055555555556
2931,"NKI","perf",0.814166666666667
1366,"NKI","perf",0.379444444444444
2416,"NKI","perf",0.671111111111111
440,"NKI","perf",0.122222222222222
1554,"NKI","perf",0.431666666666667
2564,"NKI","perf",0.712222222222222
1499,"NKI","perf",0.416388888888889
1467,"NKI","perf",0.4075
362,"NKI","perf",0.100555555555556
1603,"NKI","perf",0.445277777777778
1563,"NKI","perf",0.434166666666667
1633,"NKI","perf",0.453611111111111
2024,"NKI","perf",0.562222222222222
362,"NKI","perf",0.100555555555556
1486,"NKI","perf",0.412777777777778
3477,"NKI","perf",0.965833333333333
1516,"NKI","perf",0.421111111111111
2048,"NKI","perf",0.568888888888889
1045,"NKI","perf",0.290277777777778
1570,"NKI","perf",0.436111111111111
430,"NKI","perf",0.119444444444444
2119,"NKI","perf",0.588611111111111
2048,"NKI","perf",0.568888888888889
1036,"NKI","perf",0.287777777777778
1392,"NKI","perf",0.386666666666667
1365,"NKI","perf",0.379166666666667
2331,"NKI","perf",0.6475
448,"NKI","perf",0.124444444444444
453,"NKI","perf",0.125833333333333
1540,"NKI","perf",0.427777777777778
1353,"NKI","perf",0.375833333333333
1520,"NKI","perf",0.422222222222222
362,"NKI","perf",0.100555555555556
392,"NKI","perf",0.108888888888889
1327,"NKI","perf",0.368611111111111
1404,"NKI","perf",0.39
1553,"NKI","perf",0.431388888888889
2387,"NKI","perf",0.663055555555556
455,"NKI","perf",0.126388888888889
1488,"NKI","perf",0.413333333333333
1457,"NKI","perf",0.404722222222222
1522,"NKI","perf",0.422777777777778
1882,"NKI","perf",0.522777777777778
438,"NKI","perf",0.121666666666667
1548,"NKI","perf",0.43
1474,"NKI","perf",0.409444444444444
2442,"NKI","perf",0.678333333333333
1276,"NKI","perf",0.354444444444444
1567,"NKI","perf",0.435277777777778
1255,"NKI","perf",0.348611111111111
2077,"NKI","perf",0.576944444444444
2455,"NKI","perf",0.681944444444444
1538,"NKI","perf",0.427222222222222
437,"NKI","perf",0.121388888888889
1508,"NKI","perf",0.418888888888889
445,"NKI","perf",0.123611111111111
2465,"NKI","perf",0.684722222222222
1498,"NKI","perf",0.416111111111111
405,"NKI","perf",0.1125
1469,"NKI","perf",0.408055555555556
1271,"NKI","perf",0.353055555555556
1521,"NKI","perf",0.4225
2550,"NKI","perf",0.708333333333333
2431,"NKI","perf",0.675277777777778
1443,"NKI","perf",0.400833333333333
1567,"NKI","perf",0.435277777777778
2296,"NKI","perf",0.637777777777778
2430,"NKI","perf",0.675
444,"NKI","perf",0.123333333333333
1550,"NKI","perf",0.430555555555556
3019,"NKI","perf",0.838611111111111
1319,"NKI","perf",0.366388888888889
2326,"NKI","perf",0.646111111111111
456,"NKI","perf",0.126666666666667
1534,"NKI","perf",0.426111111111111
420,"NKI","perf",0.116666666666667
1248,"NKI","perf",0.346666666666667
2665,"NKI","perf",0.740277777777778
418,"NKI","perf",0.116111111111111
1289,"NKI","perf",0.358055555555556
1235,"NKI","perf",0.343055555555556
3310,"NKI","perf",0.919444444444444
1272,"NKI","perf",0.353333333333333
421,"NKI","perf",0.116944444444444
1203,"NKI","perf",0.334166666666667
1241,"NKI","perf",0.344722222222222
1411,"NKI","perf",0.391944444444444
1799,"NKI","perf",0.499722222222222
440,"NKI","perf",0.122222222222222
1442,"NKI","perf",0.400555555555556
1521,"NKI","perf",0.4225
2630,"NKI","perf",0.730555555555556
2371,"NKI","perf",0.658611111111111
875,"NKI","perf",0.243055555555556
1223,"NKI","perf",0.339722222222222
1478,"NKI","perf",0.410555555555556
1260,"NKI","perf",0.35
2265,"NKI","perf",0.629166666666667
381,"NKI","perf",0.105833333333333
1400,"NKI","perf",0.388888888888889
1224,"NKI","perf",0.34
2567,"NKI","perf",0.713055555555556
1485,"NKI","perf",0.4125
321,"NKI","perf",0.0891666666666667
1435,"NKI","perf",0.398611111111111
1522,"NKI","perf",0.422777777777778
1837,"NKI","perf",0.510277777777778
1294,"NKI","perf",0.359444444444444
416,"NKI","perf",0.115555555555556
1487,"NKI","perf",0.413055555555556
3576,"NKI","perf",0.993333333333333
1447,"NKI","perf",0.401944444444444
2002,"NKI","perf",0.556111111111111
3,"NKI","perf",0.000833333333333333
1404,"NKI","perf",0.39
2853,"NKI","perf",0.7925
1368,"NKI","perf",0.38
1424,"NKI","perf",0.395555555555556
383,"NKI","perf",0.106388888888889
342,"NKI","perf",0.095
1476,"NKI","perf",0.41
2082,"NKI","perf",0.578333333333333
2327,"NKI","perf",0.646388888888889
331,"NKI","perf",0.0919444444444444
3523,"NKI","perf",0.978611111111111
1428,"NKI","perf",0.396666666666667
1329,"NKI","perf",0.369166666666667
2193,"NKI","perf",0.609166666666667
345,"NKI","perf",0.0958333333333333
1414,"NKI","perf",0.392777777777778
1398,"NKI","perf",0.388333333333333
1126,"NKI","perf",0.312777777777778
2351,"NKI","perf",0.653055555555556
345,"NKI","perf",0.0958333333333333
1196,"NKI","perf",0.332222222222222
1353,"NKI","perf",0.375833333333333
2540,"NKI","perf",0.705555555555556
341,"NKI","perf",0.0947222222222222
1595,"NKI","perf",0.443055555555556
1528,"NKI","perf",0.424444444444444
1429,"NKI","perf",0.396944444444444
2565,"NKI","perf",0.7125
1416,"NKI","perf",0.393333333333333
347,"NKI","perf",0.0963888888888889
1360,"NKI","perf",0.377777777777778
1390,"NKI","perf",0.386111111111111
1140,"NKI","perf",0.316666666666667
1395,"NKI","perf",0.3875
340,"NKI","perf",0.0944444444444444
345,"NKI","perf",0.0958333333333333
1740,"NKI","perf",0.483333333333333
1401,"NKI","perf",0.389166666666667
2251,"NKI","perf",0.625277777777778
298,"NKI","perf",0.0827777777777778
1376,"NKI","perf",0.382222222222222
1324,"NKI","perf",0.367777777777778
3526,"NKI","perf",0.979444444444444
2304,"NKI","perf",0.64
1774,"NKI","perf",0.492777777777778
1426,"NKI","perf",0.396111111111111
3663,"NKI","perf",1.0175
1364,"NKI","perf",0.378888888888889
1141,"NKI","perf",0.316944444444444
340,"NKI","perf",0.0944444444444444
1349,"NKI","perf",0.374722222222222
1156,"NKI","perf",0.321111111111111
1184,"NKI","perf",0.328888888888889
2262,"NKI","perf",0.628333333333333
345,"NKI","perf",0.0958333333333333
1357,"NKI","perf",0.376944444444444
1415,"NKI","perf",0.393055555555556
2472,"NKI","perf",0.686666666666667
1928,"NKI","perf",0.535555555555556
2082,"NKI","perf",0.578333333333333
2848,"NKI","perf",0.791111111111111
1453,"NKI","perf",0.403611111111111
2492,"NKI","perf",0.692222222222222
3129,"NKI","perf",0.869166666666667
345,"NKI","perf",0.0958333333333333
1379,"NKI","perf",0.383055555555556
1414,"NKI","perf",0.392777777777778
1465,"NKI","perf",0.406944444444444
2331,"NKI","perf",0.6475
3,"NKI","perf",0.000833333333333333
1423,"NKI","perf",0.395277777777778
1386,"NKI","perf",0.385
3533,"NKI","perf",0.981388888888889
3155,"NKI","perf",0.876388888888889
321,"NKI","perf",0.0891666666666667
1461,"NKI","perf",0.405833333333333
3391,"NKI","perf",0.941944444444444
2453,"NKI","perf",0.681388888888889
327,"NKI","perf",0.0908333333333333
275,"NKI","perf",0.0763888888888889
1434,"NKI","perf",0.398333333333333
1433,"NKI","perf",0.398055555555556
1781,"NKI","perf",0.494722222222222
2409,"NKI","perf",0.669166666666667
346,"NKI","perf",0.0961111111111111
1103,"NKI","perf",0.306388888888889
2883,"NKI","perf",0.800833333333333
2,"NKI","perf",0.000555555555555556
3010,"NKI","perf",0.836111111111111
335,"NKI","perf",0.0930555555555556
1376,"NKI","perf",0.382222222222222
1294,"NKI","perf",0.359444444444444
1394,"NKI","perf",0.387222222222222
2288,"NKI","perf",0.635555555555556
303,"NKI","perf",0.0841666666666667
1351,"NKI","perf",0.375277777777778
1404,"NKI","perf",0.39
3319,"NKI","perf",0.921944444444444
336,"NKI","perf",0.0933333333333333
342,"NKI","perf",0.095
1353,"NKI","perf",0.375833333333333
1203,"NKI","perf",0.334166666666667
1403,"NKI","perf",0.389722222222222
3292,"NKI","perf",0.914444444444444
335,"NKI","perf",0.0930555555555556
1382,"NKI","perf",0.383888888888889
2669,"NKI","perf",0.741388888888889
1146,"NKI","perf",0.318333333333333
1881,"NKI","perf",0.5225
323,"NKI","perf",0.0897222222222222
1495,"NKI","perf",0.415277777777778
1454,"NKI","perf",0.403888888888889
1465,"NKI","perf",0.406944444444444
1946,"NKI","perf",0.540555555555556
1790,"NKI","perf",0.497222222222222
1446,"NKI","perf",0.401666666666667
1727,"NKI","perf",0.479722222222222
2592,"NKI","perf",0.72
2122,"NKI","perf",0.589444444444444
322,"NKI","perf",0.0894444444444444
1395,"NKI","perf",0.3875
329,"NKI","perf",0.0913888888888889
1433,"NKI","perf",0.398055555555556
1839,"NKI","perf",0.510833333333333
316,"NKI","perf",0.0877777777777778
1448,"NKI","perf",0.402222222222222
1420,"NKI","perf",0.394444444444444
2694,"NKI","perf",0.748333333333333
1355,"NKI","perf",0.376388888888889
329,"NKI","perf",0.0913888888888889
1161,"NKI","perf",0.3225
1363,"NKI","perf",0.378611111111111
1082,"NKI","perf",0.300555555555556
1114,"NKI","perf",0.309444444444444
338,"NKI","perf",0.0938888888888889
1123,"NKI","perf",0.311944444444444
2276,"NKI","perf",0.632222222222222
2472,"NKI","perf",0.686666666666667
1778,"NKI","perf",0.493888888888889
339,"NKI","perf",0.0941666666666667
1249,"NKI","perf",0.346944444444444
1453,"NKI","perf",0.403611111111111
2254,"NKI","perf",0.626111111111111
2224,"NKI","perf",0.617777777777778
288,"NKI","perf",0.08
1407,"NKI","perf",0.390833333333333
1418,"NKI","perf",0.393888888888889
1404,"NKI","perf",0.39
2228,"NKI","perf",0.618888888888889
912,"NKI","perf",0.253333333333333
2597,"NKI","perf",0.721388888888889
1328,"NKI","perf",0.368888888888889
1334,"NKI","perf",0.370555555555556
2234,"NKI","perf",0.620555555555556
1535,"NKI","perf",0.426388888888889
1415,"NKI","perf",0.393055555555556
2902,"NKI","perf",0.806111111111111
2285,"NKI","perf",0.634722222222222
1362,"NKI","perf",0.378333333333333
340,"NKI","perf",0.0944444444444444
2235,"NKI","perf",0.620833333333333
3574,"NKI","perf",0.992777777777778
2271,"NKI","perf",0.630833333333333
2381,"NKI","perf",0.661388888888889
325,"NKI","perf",0.0902777777777778
344,"NKI","perf",0.0955555555555556
1120,"NKI","perf",0.311111111111111
1370,"NKI","perf",0.380555555555556
2271,"NKI","perf",0.630833333333333
353,"NKI","perf",0.0980555555555556
1417,"NKI","perf",0.393611111111111
346,"NKI","perf",0.0961111111111111
1353,"NKI","perf",0.375833333333333
339,"NKI","perf",0.0941666666666667
346,"NKI","perf",0.0961111111111111
1385,"NKI","perf",0.384722222222222
1365,"NKI","perf",0.379166666666667
1405,"NKI","perf",0.390277777777778
1863,"NKI","perf",0.5175
348,"NKI","perf",0.0966666666666667
2850,"NKI","perf",0.791666666666667
1216,"NKI","perf",0.337777777777778
1608,"NKI","perf",0.446666666666667
2217,"NKI","perf",0.615833333333333
324,"NKI","perf",0.09
2555,"NKI","perf",0.709722222222222
1128,"NKI","perf",0.313333333333333
2632,"NKI","perf",0.731111111111111
2236,"NKI","perf",0.621111111111111
342,"NKI","perf",0.095
1356,"NKI","perf",0.376666666666667
3534,"NKI","perf",0.981666666666667
1714,"NKI","perf",0.476111111111111
2387,"NKI","perf",0.663055555555556
327,"NKI","perf",0.0908333333333333
1324,"NKI","perf",0.367777777777778
325,"NKI","perf",0.0902777777777778
2060,"NKI","perf",0.572222222222222
3,"NKI","perf",0.000833333333333333
340,"NKI","perf",0.0944444444444444
2978,"NKI","perf",0.827222222222222
1330,"NKI","perf",0.369444444444444
1185,"NKI","perf",0.329166666666667
2225,"NKI","perf",0.618055555555556
329,"NKI","perf",0.0913888888888889
1461,"NKI","perf",0.405833333333333
1950,"NKI","perf",0.541666666666667
2479,"NKI","perf",0.688611111111111
1435,"NKI","perf",0.398611111111111
340,"NKI","perf",0.0944444444444444
1736,"NKI","perf",0.482222222222222
3546,"NKI","perf",0.985
2023,"NKI","perf",0.561944444444444
2451,"NKI","perf",0.680833333333333
320,"NKI","perf",0.0888888888888889
1339,"NKI","perf",0.371944444444444
1414,"NKI","perf",0.392777777777778
2590,"NKI","perf",0.719444444444444
1817,"NKI","perf",0.504722222222222
342,"NKI","perf",0.095
1384,"NKI","perf",0.384444444444444
1309,"NKI","perf",0.363611111111111
3480,"NKI","perf",0.966666666666667
2208,"NKI","perf",0.613333333333333
341,"NKI","perf",0.0947222222222222
1487,"NKI","perf",0.413055555555556
1183,"NKI","perf",0.328611111111111
2274,"NKI","perf",0.631666666666667
1423,"NKI","perf",0.395277777777778
1740,"NKI","perf",0.483333333333333
1447,"NKI","perf",0.401944444444444
1374,"NKI","perf",0.381666666666667
1195,"NKI","perf",0.331944444444444
2383,"NKI","perf",0.661944444444444
324,"NKI","perf",0.09
1345,"NKI","perf",0.373611111111111
1379,"NKI","perf",0.383055555555556
1820,"NKI","perf",0.505555555555556
1370,"NKI","perf",0.380555555555556
275,"NKI","perf",0.0763888888888889
2550,"NKI","perf",0.708333333333333
1400,"NKI","perf",0.388888888888889
2545,"NKI","perf",0.706944444444444
2273,"NKI","perf",0.631388888888889
897,"NKI","perf",0.249166666666667
1720,"NKI","perf",0.477777777777778
1362,"NKI","perf",0.378333333333333
2060,"NKI","perf",0.572222222222222
2004,"NKI","perf",0.556666666666667
346,"NKI","perf",0.0961111111111111
3710,"NKI","perf",1.03055555555556
1379,"NKI","perf",0.383055555555556
1388,"NKI","perf",0.385555555555556
1349,"NKI","perf",0.374722222222222
316,"NKI","perf",0.0877777777777778
1404,"NKI","perf",0.39
1328,"NKI","perf",0.368888888888889
2564,"NKI","perf",0.712222222222222
2027,"NKI","perf",0.563055555555556
333,"NKI","perf",0.0925
1308,"NKI","perf",0.363333333333333
1399,"NKI","perf",0.388611111111111
2569,"NKI","perf",0.713611111111111
1400,"NKI","perf",0.388888888888889
280,"NKI","perf",0.0777777777777778
2429,"NKI","perf",0.674722222222222
1393,"NKI","perf",0.386944444444444
2093,"NKI","perf",0.581388888888889
1380,"NKI","perf",0.383333333333333
325,"NKI","perf",0.0902777777777778
1455,"NKI","perf",0.404166666666667
1204,"NKI","perf",0.334444444444444
2329,"NKI","perf",0.646944444444444
2333,"NKI","perf",0.648055555555556
339,"NKI","perf",0.0941666666666667
2584,"NKI","perf",0.717777777777778
1416,"NKI","perf",0.393333333333333
2410,"NKI","perf",0.669444444444444
2270,"NKI","perf",0.630555555555556
342,"NKI","perf",0.095
1438,"NKI","perf",0.399444444444444
1164,"NKI","perf",0.323333333333333
1378,"NKI","perf",0.382777777777778
1348,"NKI","perf",0.374444444444444
352,"NKI","perf",0.0977777777777778
1117,"NKI","perf",0.310277777777778
2574,"NKI","perf",0.715
1167,"NKI","perf",0.324166666666667
1242,"NKI","perf",0.345
1772,"NKI","perf",0.492222222222222
1423,"NKI","perf",0.395277777777778
1315,"NKI","perf",0.365277777777778
2134,"NKI","perf",0.592777777777778
2216,"NKI","perf",0.615555555555556
904,"NKI","perf",0.251111111111111
2851,"NKI","perf",0.791944444444444
2622,"NKI","perf",0.728333333333333
2124,"NKI","perf",0.59
1383,"NKI","perf",0.384166666666667
348,"NKI","perf",0.0966666666666667
1371,"NKI","perf",0.380833333333333
3489,"NKI","perf",0.969166666666667
2672,"NKI","perf",0.742222222222222
2227,"NKI","perf",0.618611111111111
343,"NKI","perf",0.0952777777777778
1403,"NKI","perf",0.389722222222222
1374,"NKI","perf",0.381666666666667
2,"NKI","perf",0.000555555555555556
1936,"NKI","perf",0.537777777777778
344,"NKI","perf",0.0955555555555556
1221,"NKI","perf",0.339166666666667
1352,"NKI","perf",0.375555555555556
1444,"NKI","perf",0.401111111111111
2939,"NKI","perf",0.816388888888889
298,"NKI","perf",0.0827777777777778
1517,"NKI","perf",0.421388888888889
1396,"NKI","perf",0.387777777777778
1346,"NKI","perf",0.373888888888889
1410,"NKI","perf",0.391666666666667
296,"NKI","perf",0.0822222222222222
2102,"NKI","perf",0.583888888888889
1328,"NKI","perf",0.368888888888889
338,"NKI","perf",0.0938888888888889
1304,"NKI","perf",0.362222222222222
322,"NKI","perf",0.0894444444444444
1365,"NKI","perf",0.379166666666667
1416,"NKI","perf",0.393333333333333
330,"NKI","perf",0.0916666666666667
2324,"NKI","perf",0.645555555555556
2051,"NKI","perf",0.569722222222222
1397,"NKI","perf",0.388055555555556
1399,"NKI","perf",0.388611111111111
2201,"NKI","perf",0.611388888888889
1384,"NKI","perf",0.384444444444444
902,"NKI","perf",0.250555555555556
1192,"NKI","perf",0.331111111111111
1372,"NKI","perf",0.381111111111111
329,"NKI","perf",0.0913888888888889
2214,"NKI","perf",0.615
333,"NKI","perf",0.0925
1335,"NKI","perf",0.370833333333333
2485,"NKI","perf",0.690277777777778
305,"NKI","perf",0.0847222222222222
2321,"NKI","perf",0.644722222222222
342,"NKI","perf",0.095
1455,"NKI","perf",0.404166666666667
1334,"NKI","perf",0.370555555555556
1807,"NKI","perf",0.501944444444444
1828,"NKI","perf",0.507777777777778
319,"NKI","perf",0.0886111111111111
1698,"NKI","perf",0.471666666666667
1228,"NKI","perf",0.341111111111111
1375,"NKI","perf",0.381944444444444
2167,"NKI","perf",0.601944444444444
300,"NKI","perf",0.0833333333333333
3169,"NKI","perf",0.880277777777778
1157,"NKI","perf",0.321388888888889
2493,"NKI","perf",0.6925
1443,"NKI","perf",0.400833333333333
2068,"NKI","perf",0.574444444444444
3663,"NKI","perf",1.0175
3218,"NKI","perf",0.893888888888889
1421,"NKI","perf",0.394722222222222
